"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Lta4h",-0.14720315915559,3.92203419992146,-0.692619634071387,0.511250415336311,0.812723496240602,-6.37311829633764
"Osbpl10",-0.164267057375043,1.21101548396721,-0.692607132148546,0.511257791763655,0.812723496240602,-6.37312739985051
"Cby1",-0.16794572346479,3.72945946830362,-0.692522798611079,0.511307552312975,0.812723496240602,-6.3731888051967
"Fuz",-0.125178620221703,3.35119900739985,-0.692502355876938,0.51131961490668,0.812723496240602,-6.37320368908339
"Acadsb",-0.21167185685014,4.08546876545074,-0.691691961266093,0.511797949732621,0.813271368103376,-6.37379341183348
"Zfyve20",0.0833641357412644,3.47663327635526,0.691661809980858,0.511815752049415,0.813271368103376,-6.37381534131326
"Igfbp7",-0.465710452121318,2.1945202548066,-0.691328051755178,0.512012840511103,0.813464187439237,-6.37405803324766
"Papd5",0.167030268282442,2.90828679724964,0.691137184197851,0.512125572115664,0.813522946978588,-6.37419677670373
"Pcdh1",-0.122494492391675,1.64948123307577,-0.690856022166819,0.512291663121409,0.813559091125429,-6.37440109552052
"Rpl7l1",-0.0976521747678863,4.15440062028026,-0.690842205076251,0.512299826190063,0.813559091125429,-6.37441113446017
"Nxt2",-0.225980223264595,3.45003397490842,-0.690209420771304,0.512673761446504,0.813720933311621,-6.37487070321672
"Arih1",-0.0844559314128551,3.65583064762625,-0.690204012251077,0.51267695829208,0.813720933311621,-6.37487462965716
"Nudcd1",-0.121003879289078,2.78485870976974,-0.690123139370234,0.512724761821845,0.813720933311621,-6.37493333801121
"Map2k1",-0.177561141346459,4.53601808183222,-0.690122165040579,0.512725337760347,0.813720933311621,-6.37493404527359
"Lrfn3",-0.0994550003491671,1.52542681112563,-0.689937972086127,0.512834223982116,0.813720933311621,-6.37506773470147
"Fam120c",-0.125677510696358,3.49375791294385,-0.68978251888349,0.512926132148126,0.813720933311621,-6.37518054036855
"Hsd3b7",-0.168240257718879,1.68256636669001,-0.689772431081027,0.512932096696431,0.813720933311621,-6.37518785988802
"Ttc15",-0.0846444169613979,3.4050776649526,-0.689484802756171,0.513102179501431,0.813805330872888,-6.3753965184767
"Pex7",0.178624142506641,3.39784433239679,0.689426189467986,0.513136843637914,0.813805330872888,-6.37543902993672
"9130401M01Rik",-0.152713612828429,3.10728924917477,-0.689255341384545,0.513237892450218,0.813845410440771,-6.37556292593602
"Gm6402",0.104242235357893,3.56239836527179,0.688979423761459,0.513401112001989,0.813984048258246,-6.37576296019042
"Scly",0.0997607958394416,2.29837413018527,0.688680549539566,0.513577949082975,0.814144232199433,-6.37597955899064
"Oxnad1",-0.181665434826845,2.67335406040929,-0.688449302053339,0.51371479972772,0.814155759379512,-6.37614709162561
"Gstz1",-0.134751974256038,3.71734651849235,-0.688402415992862,0.513742549417258,0.814155759379512,-6.37618105336607
"Dctn5",-0.118129284570991,4.51409068996006,-0.688249417442598,0.513833108855073,0.814155759379512,-6.37629186330958
"Arl4a",0.188702536618541,4.77407949124297,0.688080630600853,0.513933025196482,0.814155759379512,-6.37641408317457
"Baiap2",0.138261499633214,2.6713967055868,0.688027886856393,0.513964250334552,0.814155759379512,-6.37645226998914
"Alkbh8",-0.106885415522463,2.83853125880429,-0.687718689971701,0.514147324246701,0.81432565438867,-6.37667607938647
"Galnt1",0.15876203345985,4.76327881548348,0.687481597788321,0.5142877335943,0.814346878668813,-6.37684763722218
"Upf3a",-0.0875734539837374,3.93101237301325,-0.687382246058298,0.514346578388958,0.814346878668813,-6.37691951198237
"Trappc3",0.140144649864699,4.51619743755495,0.687311984585616,0.514388195985962,0.814346878668813,-6.37697033631165
"Pcid2",-0.116066048529168,2.91183513160013,-0.686978217948312,0.514585923587457,0.814539840726499,-6.37721170802551
"Dpcd",-0.18861095850151,2.5426543761859,-0.686697032784847,0.514752538974286,0.814651574672266,-6.37741497503282
"Nr1d2",-0.142395348764331,3.09049735588537,-0.686523115861443,0.514855610164992,0.814651574672266,-6.37754066228541
"Gpr107",-0.119584285958895,3.44725956840903,-0.686475101750825,0.514884067865488,0.814651574672266,-6.37757535651531
"Pltp",-0.275242220874714,1.32979001516368,-0.685803380905578,0.515282298552807,0.814732127799986,-6.37806051003364
"Prpf6",-0.081408071577273,3.97923216232466,-0.685798338878658,0.515285288469809,0.814732127799986,-6.37806415009939
"Ifitm2",-0.64153434839626,4.01988876697868,-0.685628400529516,0.515386068225791,0.814732127799986,-6.37818682261614
"Hspb8",-0.358365862260407,1.16448052493846,-0.685568276020084,0.515421727309344,0.814732127799986,-6.37823021805236
"Ndufaf2",0.130995264345313,3.77465564220088,0.685566125199168,0.51542300296313,0.814732127799986,-6.37823177036648
"2010106G01Rik",0.134219976798248,3.76541924239389,0.685331799259261,0.515561993963092,0.814732127799986,-6.37840086529057
"Dedd2",0.132647525948938,1.91543170995397,0.685194195138559,0.515643625335581,0.814732127799986,-6.37850014011826
"Bcl7a",0.182596006508436,3.92577286373419,0.685027521030543,0.515742513050218,0.814732127799986,-6.37862036433555
"Adipor1",0.166840431399373,5.23045092827115,0.684956723967875,0.515784520596786,0.814732127799986,-6.37867142348497
"Slc35b1",0.0969319641843603,5.25986179238072,0.684912546361539,0.515810734554575,0.814732127799986,-6.37870328224053
"2410042D21Rik",0.11971952888304,2.77926254639806,0.684886374048817,0.515826264993672,0.814732127799986,-6.37872215560487
"A830082N09Rik",-0.0904410317081441,1.31003811662781,-0.684854304741222,0.515845295068892,0.814732127799986,-6.37874528055161
"Zfp1",0.0883268800238339,2.87662246342376,0.684454850442406,0.516082370650048,0.814986716774227,-6.37903324521488
"Tmem222",0.116436427281761,4.26582870302617,0.683881257325795,0.516422918961903,0.815340671374622,-6.37944649000577
"Ube2s",0.108055634544335,1.31833364123145,0.683784861335695,0.516480164348648,0.815340671374622,-6.37951590884008
"Pcdhb6",-0.309767762094851,2.53994290609221,-0.68369377929365,0.516534257731185,0.815340671374622,-6.37958149304948
"Slc8a3",-0.290541662597202,1.94908860272329,-0.683033821895453,0.516926312592503,0.815839617522921,-6.38005647241552
"Bod1l",-0.0907597599818172,3.20611646750033,-0.682836024732887,0.517043853079193,0.815905228044451,-6.38019875165514
"Mon1b",0.0858899604279629,2.21877225781555,0.682462004234796,0.517266160405244,0.816029870840927,-6.3804676935958
"Jam2",-0.253545439505772,5.24795006937362,-0.682447469273824,0.517274800808662,0.816029870840927,-6.38047814246652
"BC088983",0.0898558566355142,2.82530420923123,0.681974710911934,0.517555885260376,0.816030072679613,-6.38081789260719
"Kctd17",-0.200644327797874,4.13908109547831,-0.681962888414063,0.517562915722138,0.816030072679613,-6.38082638627571
"Nmi",-0.25718846629897,1.0445498744239,-0.681903807121991,0.517598050390224,0.816030072679613,-6.38086883028318
"Larp4b",0.101601496326214,3.96175802014189,0.6817097822476,0.517713444459558,0.816030072679613,-6.38100819524413
"Nr3c1",-0.232040408806732,3.49701853470881,-0.681624053380535,0.517764435937012,0.816030072679613,-6.38106976191199
"Thumpd2",-0.0890986346701711,1.94850388225849,-0.681297620880396,0.517958627049848,0.816030072679613,-6.3813041295034
"Zfp71-rs1",-0.108987707815881,2.27559291276336,-0.681278362858519,0.517970084883586,0.816030072679613,-6.38131795306207
"Hnrnpf",-0.103079087667037,4.54226205845981,-0.681221626173184,0.518003842118277,0.816030072679613,-6.38135867711937
"Pabpc5",-0.145219771717738,1.39812715034942,-0.68118658164141,0.518024693638952,0.816030072679613,-6.38138382965954
"Smyd2",-0.100466165434415,4.33743064512861,-0.681169708618877,0.518034733289534,0.816030072679613,-6.38139593954557
"Tmem70",-0.156466820977118,3.33355865662516,-0.680952218968419,0.518164153320865,0.81610087117161,-6.38155200998783
"Snora23",-0.25841306635262,6.25509209431427,-0.680838801693214,0.518231651898545,0.81610087117161,-6.38163338092717
"1810010H24Rik",-0.175928931569901,1.74037122304112,-0.680179991074906,0.51862384368045,0.816598751081665,-6.38210580935366
"Rwdd2a",-0.103520892086171,1.5429207545224,-0.680039797990581,0.518707325357595,0.816610477036143,-6.3822062893793
"1500015A07Rik",-0.126038300741823,1.16616118186009,-0.679794969898767,0.518853135199748,0.816720309547897,-6.38238172073427
"Brd2",0.0909846170064073,4.96652635950507,0.67892650568716,0.519370567887852,0.817325634372379,-6.38300357378356
"Gpd2",-0.349958335477051,2.84543244804375,-0.678894080285551,0.519389893351162,0.817325634372379,-6.38302677816667
"Pkm2",0.125107066692535,7.13183455286689,0.67853861400231,0.519601780365092,0.817468326412272,-6.38328109485285
"Tapt1",-0.0997593605965209,4.00044955009602,-0.678470408658372,0.519642442610134,0.817468326412272,-6.38332987876237
"Gtf2b",0.0937695000308479,4.32839925799644,0.678358919871808,0.519708913663221,0.817468326412272,-6.38340961196713
"Agbl5",-0.0866482403961525,1.82367188386758,-0.677905055475892,0.519979569177732,0.81777428217438,-6.38373408324183
"Gde1",0.127096992753476,5.40524572652842,0.677554929120285,0.520188423103389,0.817901780435908,-6.38398426190348
"Mark3",-0.0924060453046942,5.20244601461953,-0.677513820908624,0.520212948059375,0.817901780435908,-6.38401362789394
"Eif2a",-0.0969311433711192,4.26644242073504,-0.677152016910312,0.520428830169618,0.818121433843925,-6.38427201850458
"Lsm14b",0.107951387755349,4.42723085267134,0.676836849085815,0.520616931583048,0.818297357705538,-6.38449700465472
"Dynlt1b",0.193885122304881,2.23800432928867,0.676494368500962,0.520821382911857,0.818383847742253,-6.38474138467835
"Manf",-0.225584217216417,5.32942138974444,-0.676489386372875,0.520824357478426,0.818383847742253,-6.38474493892276
"Fam179b",-0.0839598778544381,2.57446770421335,-0.67601353484356,0.521108513011035,0.81860049034433,-6.385084305525
"Crlf2",0.17930764162238,1.76955897480346,0.675772978563893,0.521252198961821,0.81860049034433,-6.38525578550598
"Cntn1",0.283035850969808,7.00712096796839,0.6757056179508,0.521292438424588,0.81860049034433,-6.38530379381047
"2310004N24Rik",0.13125080862498,3.7350022164896,0.675601626301042,0.521354564170385,0.81860049034433,-6.38537790106392
"5830418K08Rik",-0.110179815875589,2.15440846750921,-0.675574641984652,0.52137068566146,0.81860049034433,-6.38539712918768
"Ybey",0.150534867678643,1.27775767866943,0.675492857539942,0.521419548831058,0.81860049034433,-6.3854554019581
"Taf8",0.120175939441977,2.41167807426503,0.675258491967171,0.521559589620502,0.81861365567331,-6.38562235718101
"Tnfaip1",-0.128001213677436,3.31428631297656,-0.675140655919495,0.521630009354262,0.81861365567331,-6.38570628104017
"Rnf31",0.0958013661051959,1.80213603087161,0.675000475226825,0.521713790259054,0.81861365567331,-6.3858061022883
"Luc7l",-0.0970213770116718,4.86208158052979,-0.674842687921067,0.521808104184637,0.81861365567331,-6.38591843936671
"Ccpg1",-0.146419611601107,3.6205426957532,-0.674841122836894,0.521809039733657,0.81861365567331,-6.38591955351751
"Endod1",-0.120045438193193,2.25982443517165,-0.674238850016023,0.522169134782589,0.818892926345449,-6.38634813140365
"Tmem136",-0.106998074328487,1.75960882021749,-0.674221287949463,0.522179637387427,0.818892926345449,-6.38636062356949
"Supt4h1",-0.156935523241433,3.076346721507,-0.674160826021321,0.522215796325883,0.818892926345449,-6.38640362888692
"Slc7a6",0.149157380026405,3.21681641734146,0.673963530556047,0.522333798856691,0.818958394119834,-6.38654393762487
"Hist3h2bb-ps",-0.444177801700775,2.52548639735781,-0.673217422443424,0.522780198968484,0.819538656680999,-6.38707421571737
"Ociad1",-0.0810044280709101,5.48086006148491,-0.672880414228207,0.522981911646112,0.819735220531122,-6.38731356773591
"Zfp955b",-0.109307209741345,2.76843697732483,-0.672589442274883,0.52315610935748,0.819834188740901,-6.38752013931554
"Mtbp",0.130709759568218,1.92129277108594,0.672186130150041,0.523397622943327,0.819834188740901,-6.38780633608313
"Gpx8",-0.469295930266937,4.31133491167986,-0.671960773307236,0.523532603019757,0.819834188740901,-6.38796618754603
"Tmem100",0.11262920368671,2.96790301322227,0.671886024636855,0.523577379449435,0.819834188740901,-6.38801919836687
"A2ld1",0.281654342285388,2.465597963373,0.671850343515156,0.523598754236944,0.819834188740901,-6.3880445011529
"Ptgr1",-0.278445734901904,1.32281598829537,-0.671838001519357,0.523606147841728,0.819834188740901,-6.38805325303913
"Klhdc3",0.110367150944225,3.35006351458172,0.67161025958021,0.523742590916095,0.819834188740901,-6.38821472287667
"Slc35a3",0.119247774245778,2.74433277656175,0.671542264626529,0.523783331901376,0.819834188740901,-6.38826292225621
"Tmem143",-0.244367870889629,2.13119862585412,-0.671484142801021,0.52381815872452,0.819834188740901,-6.38830411951703
"Sdcbp",-0.152412099054995,5.2571798327628,-0.671423010783099,0.52385479084319,0.819834188740901,-6.38834744706311
"Kdm3a",0.157987573456829,4.25100668114301,0.671372605378139,0.523884996472935,0.819834188740901,-6.38838316948663
"4933427D14Rik",-0.088122871750894,1.70544542351593,-0.671245669557932,0.523961068111503,0.819834188740901,-6.38847311879391
"Fzd2",-0.135479913210592,1.94141881389164,-0.671095550591552,0.524051042220305,0.8198555270861,-6.38857947694713
"Zfp26",-0.109904110314988,3.13492081036605,-0.670937160490809,0.524145984215296,0.819879303470422,-6.38869167257268
"Tpcn1",-0.21193844058105,1.80064464456485,-0.670815498968992,0.524218917777597,0.819879303470422,-6.38877783577565
"Nudt9",-0.311587872427448,4.15302988245636,-0.670640832529937,0.524323637878522,0.81992368532547,-6.38890151425173
"Stc2",0.092086933028373,1.16334602368995,0.670357095820438,0.524493778447256,0.820070342192973,-6.38910236354292
"4933411K20Rik",0.0946450319566666,2.35355586311121,0.669929195490857,0.52475043144585,0.82009593947602,-6.38940512155843
"Armcx2",0.191737848009276,3.55682752152093,0.66989836154756,0.524768928584685,0.82009593947602,-6.38942693137335
"Psmc2",-0.0923780788260646,4.61462947029138,-0.669866182346724,0.524788233175345,0.82009593947602,-6.38944969179414
"Nol11",-0.102774973157173,3.79514662374135,-0.66982058891544,0.52481558584904,0.82009593947602,-6.3894819384916
"Anapc1",0.0848134189102084,4.42996040603214,0.669270323417423,0.525145775123734,0.820477518386666,-6.38987097120403
"Vegfb",-0.111962112638537,2.92005132930496,-0.669136262791845,0.525226238617571,0.820477518386666,-6.38996570844509
"3230401D17Rik",-0.126278395602585,1.4859357003306,-0.668911377673579,0.525361232611678,0.820477518386666,-6.3901245917321
"Pcyox1",-0.121058492478313,4.64475797914217,-0.668771625044862,0.525445134295645,0.820477518386666,-6.39022330461605
"Fhl1",-0.214708717460815,4.06517813627437,-0.668658946706916,0.52551278783929,0.820477518386666,-6.39030288069117
"Plekhj1",-0.0870522030963057,3.6175808812417,-0.668571590839597,0.525565241213964,0.820477518386666,-6.39036456536548
"Metap2",-0.0839068765102437,4.34981203770541,-0.66852280415242,0.525594536918088,0.820477518386666,-6.39039901207969
"Sdc2",-0.362648101362133,3.66479261597355,-0.668190595386874,0.525794050827225,0.820669685494026,-6.39063351549167
"Nol12",-0.110244831559974,2.14472936356558,-0.667955371143711,0.525935347758022,0.820731894963927,-6.39079949659694
"Dapk1",0.124491329085124,3.33709390929739,0.667840788939167,0.526004184831624,0.820731894963927,-6.39088033060977
"Cyp2j9",-0.645916634763027,2.70558171310145,-0.667742625680064,0.526063162470361,0.820731894963927,-6.39094957192976
"Zfp790",0.0867950514921067,2.5320083736771,0.667588078583903,0.526156024607804,0.820757546011303,-6.39105856659055
"2810002N01Rik",-0.124324105619233,4.0696084711631,-0.667424056449468,0.526254591250115,0.82079208684668,-6.39117421936402
"Psap",-0.211951496274254,7.18861124679273,-0.667017373876129,0.526499031114272,0.821032291551494,-6.39146086573864
"Mnt",0.122182078017649,1.28553697522235,0.66686784482266,0.526588924705965,0.821032291551494,-6.39156622138673
"Tmem170b",-0.088227328824959,3.05147547264396,-0.66678632246937,0.526637938221438,0.821032291551494,-6.39162365194226
"Bptf",0.0989963945838269,3.20831166163424,0.666446432623397,0.526842320376592,0.821231715652337,-6.39186302993048
"Eps15",0.229893530589797,4.20474372269951,0.66585940737401,0.52719542701022,0.821572527580289,-6.39227620875707
"Cwc27",-0.0831772789917503,2.98120896315439,-0.665828614742992,0.527213953452826,0.821572527580289,-6.39229787339773
"Atp5c1",-0.126414679687729,6.96236828805538,-0.665646703948244,0.527323408753559,0.821623880750504,-6.39242584168067
"Fam118a",-0.103831741810936,2.01416284013184,-0.664968976108171,0.527731321556338,0.822140178925887,-6.39290233110061
"Prr24",0.129321784352789,1.70289176233969,0.664209007985804,0.528188968743828,0.822622268409969,-6.39343613477312
"Pdha1",-0.192456091694966,5.59172444989285,-0.664200716758828,0.528193963031205,0.822622268409969,-6.39344195560071
"Atp1b1",-0.334437371118819,2.54135474326624,-0.663955039304566,0.528341962259425,0.822623642607349,-6.39361440368971
